omega,Re_I,Im_I,Re_FL,Im_FL,Re_FR,Im_FR,Re_G,Im_G
0.63,-0.48225080545308663,-0.11704634972858301,-0.8552283157731159,-0.1168966088366381,-0.8552283157731159,-0.1168966088366381,0.24183440490158684,-0.23010879561627517
0.64,-0.5022825338013897,-0.12333098202387982,-0.8658372978606789,-0.12294397777668704,-0.8658372978606789,-0.12294397777668704,0.21681011794640198,-0.23106649217973005
0.65,-0.5231722285649286,-0.130456353344208,-0.8772461630101378,-0.1295022423881049,-0.8772461630101378,-0.1295022423881049,0.19166716149339214,-0.23293399089864789
0.66,-0.5450423327001301,-0.13855964139188615,-0.889588719286901,-0.13667503228109085,-0.889588719286901,-0.13667503228109085,0.16624411430766098,-0.23568817270306286
0.67,-0.5680040247812453,-0.14784572810415908,-0.9029854463738439,-0.14464199865442656,-0.9029854463738439,-0.14464199865442656,0.14036444038450674,-0.23941436273798833
0.68,-0.5921371476418553,-0.1585798352937715,-0.9175160533612806,-0.15364261327774204,-0.9175160533612806,-0.15364261327774204,0.11388962851135881,-0.24428760129714275
0.69,-0.6174799215024789,-0.17107963889502253,-0.933210271041288,-0.16395508967053862,-0.933210271041288,-0.16395508967053862,0.08674058600142641,-0.2505354235741779
0.7,-0.644022225038861,-0.1857142704121582,-0.9500517524291175,-0.1758848884001619,-0.9500517524291175,-0.1758848884001619,0.058890208911573816,-0.25841068789681026
0.71,-0.6716928621069631,-0.20291051440551547,-0.9679814090973201,-0.18976839430228745,-0.9679814090973201,-0.18976839430228745,0.030347950499196544,-0.26818883357712964
0.72,-0.7003332655022602,-0.22315913724085068,-0.986887038538339,-0.20598555231939414,-0.986887038538339,-0.20598555231939414,0.0011579322118142027,-0.2801840248363608
0.73,-0.7296565318966217,-0.2470097713983015,-1.00657444202192,-0.22496773797822653,-1.00657444202192,-0.22496773797822653,-0.028580039040320453,-0.2947669889036541
0.74,-0.7591989153074788,-0.2750435039948908,-1.0267257348926866,-0.2471875371948792,-1.0267257348926866,-0.2471875371948792,-0.05867088957525239,-0.31236785373437087
0.75,-0.7882767171955375,-0.307818400255174,-1.046857298035529,-0.27312388123114584,-1.046857298035529,-0.27312388123114584,-0.08877828436595482,-0.3334546946424795
