omega_lin,omega_log,U1.0_lor,U1.0_gau,U1.0_log,U2.0_lor,U2.0_gau,U2.0_log,U2.4_lor,U2.4_gau,U2.4_log,U4.0_lor,U4.0_gau,U4.0_log
0.47,0.08286552047445687,1.369611701881523,1.4181616009566367,1.8017210637344845,0.41429136704217273,0.3380185073370118,1.6082539466380743,0.16143323881585278,0.07454117544695016,1.2026437411290252,0.016936439375353184,5.4884659109942534e-33,1.0463210599326126e-9
0.48,0.08378060874128018,1.3507785211206158,1.3990591080911747,1.8004589039338348,0.4027705742041638,0.32535107099999655,1.6031792434456227,0.1596588325633719,0.0716083439432942,1.1946688526850577,0.017179759751952066,9.642083517105184e-32,1.2219701976884143e-9
0.49,0.08470580237558663,1.332032916405884,1.3794798971169713,1.799215015608095,0.39041097515900736,0.31358868506177145,1.5980877591558154,0.15881604070005892,0.06908191766829573,1.1867255060289017,0.01743394980210784,1.5917221460087917e-30,1.426187300929272e-9
0.5,0.0856412129714767,1.3114903631404793,1.3595310940482577,1.7979895013860578,0.3789038440989777,0.30270042390330115,1.5929811414927921,0.1580687879566253,0.06691421091311153,1.1788131296686615,0.017699587385120463,2.4692267037708186e-29,1.6634620703678872e-9
0.51,0.08658695335539031,1.2912811965227964,1.339282097327109,1.7967823067190758,0.36979376555290755,0.2926722604203705,1.587860851303283,0.15759585130332857,0.06507286776791195,1.1709309140149629,0.017977296806850968,3.599784039448482e-28,1.938963844980975e-9
0.52,0.08754313759971563,1.2737025998146618,1.3186853359112383,1.7955932311277674,0.36123087054571534,0.2834814025359383,1.5827281688514525,0.15812525132672095,0.06355895925029256,1.1630778287877408,0.018267753524997758,4.932218096176161e-27,2.2586403118369695e-9
0.53,0.08850988103654822,1.2544010395486032,1.297543290145213,1.7944219393228935,0.3519985459762742,0.27507282161289404,1.577584200095214,0.15956247025704337,0.06241458785723817,1.1552526405207508,0.018571689452690002,6.351726504981586e-26,2.629329903296198e-9
0.54,0.08948730027160193,1.232846510154094,1.2755432458561389,1.7932679721361753,0.34432679938206007,0.2673546628717119,1.5724298829079317,0.16127981185694312,0.06171804627919388,1.147453930082209,0.018889898951796463,7.68889395230484e-25,3.0588896819536817e-9
0.55,0.09047551319827363,1.2141431018874598,1.2523528233774548,1.7921307572030531,0.33950330221165975,0.26022203299983915,1.5672659932147321,0.16351633684972505,0.06157376156037864,1.1396801101347365,0.01922324562380171,8.749913147011501e-24,3.556340736378121e-9
0.56,0.09147463901186309,1.1949676830732865,1.2277403889678782,1.7910096193454688,0.3350075462643277,0.25360332181895506,1.5620931510176626,0.16735128532094914,0.062111476503500476,1.131929442462627,0.019572670025987667,9.361898154526043e-23,4.132033358959034e-9
0.57,0.09248479822395005,1.1691034312519366,1.2016689601568655,1.7899037906090476,0.3285567328765293,0.24750762228418638,1.5569118262889567,0.17334094084050397,0.06350955928486972,1.124200055099409,0.019939198464785268,9.419008634425726e-22,4.797834553683922e-9
0.58,0.09350611267692985,1.1420820373936715,1.1743198558048589,1.7888124199147952,0.3219948962795693,0.2420459599007096,1.5517223447162483,0.18087447211622823,0.0660498022040109,1.1164899591935522,0.020323953047567945,8.912464625400619e-21,5.567340729347786e-9
0.59,0.0945387055587098,1.119582171651254,1.1460325829060356,1.7877345822916308,0.317985612091358,0.23740862550983233,1.5465248932880573,0.1889627576958396,0.07019925148845221,1.1087970655552073,0.020728163210164713,7.932728894359489e-20,6.456118775734856e-9
0.6,0.09558270141756771,1.0953500060955028,1.1171875182071085,1.786669287661495,0.3158182764822063,0.23380272032873517,1.5413195257120367,0.19785308814110403,0.07670411003360707,1.1011192008316797,0.02115317898166595,6.643122118606701e-19,7.481979100175024e-9
0.61,0.09663822617717448,1.0665425637403911,1.0880873796039587,1.7856154891544935,0.3133745004992963,0.23137673858006916,1.5361061676622818,0.20921898963244664,0.08667399717854238,1.0934541232643042,0.02160048630286969,5.235430918845599e-18,8.665284623339463e-9
0.62,0.09770540715178269,1.0420088792000928,1.058894672419492,1.7845720909366751,0.31152284850013673,0.23016923314388366,1.530884621855573,0.22464972224872,0.10162916452052995,1.0857995379840621,0.022071724782797248,3.8840359215521066e-17,1.0029300200298129e-8
0.63,0.0987843730615829,1.0237858306471406,1.0296519037161733,1.7835379555380935,0.312892993691927,0.23010879561627517,1.5256545729596318,0.24452578775031025,0.12347546951545112,1.0781531118080692,0.022568708362807312,2.71331408927836e-16,1.1600587450163225e-8
0.64,0.09987525404822938,1.0010017205825572,1.0003650412236174,1.782511910673573,0.31710268208485437,0.23106649217973005,1.5204155923393345,0.26821763645279545,0.15436556324462242,1.070512487503542,0.023093449464820247,1.785478535926321e-15,1.3409450549899127e-8
0.65,0.10097818169053753,0.9703610355781463,0.9710957333344375,1.7814927555529585,0.32045322533640347,0.23293399089864789,1.5151671426493585,0.29589548646097275,0.1964116867274429,1.0628752974903175,0.023648187335483434,1.1071730282728616e-14,1.5490439180302156e-8
0.66,0.10209328902035447,0.9426368100033428,0.942006219085023,1.780479266681814,0.3211486016214295,0.23568817270306286,1.5099085822839429,0.32999728291823455,0.2512475265026289,1.0552391769572762,0.024235421470368546,6.472443003193352e-14,1.7882915510360847e-8
0.67,0.10322071053860492,0.9222046928338016,0.9133339717033374,1.7794702031572935,0.322393422226247,0.23941436273798833,1.5046391696962844,0.373967853326025,0.3194935686491949,1.0476017763721026,0.02485795122305858,3.568740651815259e-13,2.0631692876268617e-8
0.68,0.10436058223151436,0.9001362625301125,0.8853194602599993,1.7784643114674143,0.3278847771422909,0.24428760129714275,1.499358067601566,0.429469013701053,0.40024498269750586,1.0399607733677598,0.025518922988932078,1.8568350534410875e-12,2.3787754659800025e-8
0.69,0.10551304158701125,0.8727628495280733,0.8581394837614865,1.7774603298050617,0.3370973184087987,0.2505354235741779,1.4940643470788635,0.49372099195857405,0.49074487880422857,1.032313883992838,0.026221886724002975,9.121668641913363e-12,2.7409062804600664e-8
0.7,0.1066782276113104,0.8492407086845426,0.8318912160338964,1.7764569919108637,0.3463136345506773,0.25841068789681026,1.4887569915879617,0.5604242081390991,0.5864013912937094,1.0246588733164264,0.026970864044860484,4.2331103175113064e-11,3.15614664357092e-8
0.71,0.10785628084567953,0.8337447883226311,0.8066338167037544,1.7754530304616154,0.35388426363719283,0.26818883357712964,1.4834349009177294,0.6264303244102337,0.6812393145340586,1.0169935653815807,0.027770430797661404,1.8568547144176347e-10,3.631972217540008e-8
0.72,0.1090473433833909,0.8165884966727635,0.7824522127615298,1.7744471800229331,0.36281996433448477,0.2801840248363608,1.4780968950829125,0.6935918481324792,0.7687528779465178,1.0093158525045864,0.028625817839985985,7.703368800509922e-10,4.1768638985837803e-8
0.73,0.11025155888686018,0.7905107773151666,0.759491964286845,1.7734381795868075,0.3762189175123024,0.2947669889036541,1.4727417181862408,0.7576386659434238,0.8429822276189017,1.0016237039201707,0.029543034931097993,3.024246337413426e-9,4.80043617252878e-8
0.74,0.11146907260497461,0.7640883471213978,0.7379367532975192,1.772424774716086,0.3932485587171828,0.31236785373437087,1.4673680422624342,0.8021504946551767,0.8995340172473988,0.9939151737756055,0.030529024191216492,1.124164061194019e-8,5.5135809089556e-8
0.75,0.11270003139061247,0.748250148253937,0.7179437025955469,1.7714057193192654,0.4108039374186413,0.3334546946424795,1.4619744711202274,0.8176677015363162,0.9362652406480673,0.9861884084791304,0.03159185173908866,3.958670315434783e-8,6.328628323438803e-8
0.76,0.11394458371835603,0.7397866249723829,0.6995825272642763,1.7703797770797556,0.4281107633347932,0.3584867085984238,1.456559544197795,0.8187770604937592,0.9534629996676625,0.9784416534105712,0.032740949098993936,1.3212724937852926e-7,7.259527014883564e-8
0.77,0.11520287970240012,0.7263671893969688,0.6828193789389325,1.7693457225645868,0.44844801788548416,0.38784749520914497,1.4511217404460535,0.8241077705946103,0.9535286729499587,0.9706732590040538,0.033987420153131116,4.1817544361654087e-7,8.322045178587072e-8
0.78,0.11647507111465846,0.7055889894435607,0.6675518553379217,1.7683023420377555,0.47442544288839184,0.4217679150125021,1.445659482253229,0.8313387084580038,0.9403230896381979,0.9628816862148155,0.03534443535724156,1.2555402405721608e-6,9.533995306721797e-8
0.79,0.11776131140306995,0.6880574994139635,0.6536668875876122,1.7672484340037422,0.5047635084825587,0.46024815265586894,1.440171139422873,0.8243676818052875,0.9183863276913165,0.9550655113837552,0.036827743475102426,3.577477235579153e-6,1.0915484917762401e-7
0.8,0.11906175571010705,0.6798339311061985,0.6410830272500881,1.7661828095064742,0.5362948773095076,0.5029861147334409,1.434655033216128,0.8015810117365121,0.8922152120798233,0.9472234305150519,0.03845634350238069,9.677311200530623e-6,1.2489196106340015e-7
0.81,0.12037656089148867,0.6735138909336776,0.6297553560779597,1.7651042922089233,0.567201226568931,0.5493196721153326,1.4291094404676048,0.7812261164023419,0.8657135486327583,0.9393542629835246,0.04025337771129013,2.486089375799694e-5,1.4280696976559257e-7
0.82,0.12170588553509959,0.6601337046889492,0.6196484117169248,1.7640117182779194,0.5993588357765296,0.5981976469325558,1.4235325977826938,0.7774096719414654,0.8418661129274942,0.9314569546896633,0.042247333883440936,6.0676146902516146e-5,1.6318788316475198e-7
0.83,0.1230498899801189,0.6438474488634682,0.6107015824966984,1.7629039360982297,0.635129835446887,0.6482030518359693,1.4179227058225332,0.7844750412197199,0.8226335331982707,0.9235305806813727,0.044473685425636615,0.00014074209244430746,1.863588919079311e-7
0.84,0.1244087363363596,0.635056484303693,0.6028128469660811,1.761779805839123,0.6739627276838707,0.6976480685576175,1.4122779336812346,0.7850764671159411,0.8090164251619004,0.9155743472623229,0.046977159008466426,0.00031039820173763065,2.1268465474576546e-7
0.85,0.1257825885038218,0.6343102619886863,0.5958514720124818,1.760638198895783,0.7122348666724103,0.7447369498074465,1.406596423358305,0.7735318496413559,0.8012086275323219,0.9075875936076312,0.04981490994930861,0.0006512011465048986,2.4257505724559515e-7
0.86,0.12717161219246187,0.6310248588593087,0.5896883236373777,1.7594779972268793,0.7436268190267341,0.7877633920427388,1.4008762943275626,0.763691773415659,0.7987743588163213,0.8995697929082098,0.0530610157984015,0.0013003444643505727,2.764904918833702e-7
0.87,0.12857597494217993,0.6185384828087173,0.5842196345941837,1.758298092608525,0.7662095483464227,0.8252967017915588,1.3951156482022098,0.7700047234120537,0.8008323303058019,0.8915205530655882,0.056812869447408,0.00247307725205964,3.149477118710394e-7
0.88,0.12999584614302784,0.6044672157152321,0.5793677928015976,1.7570973858236514,0.7857320140352213,0.856325741443955,1.3893125734941443,0.7907194910864632,0.8062607875428512,0.8834396169594612,0.06120022085798387,0.004483226256486404,3.585263157662621e-7
0.89,0.13143139705564075,0.5994568784365913,0.5750649786007033,1.7558747858045896,0.8081346620196429,0.8803534316392208,1.3834651504640212,0.8081053666738682,0.8139133435388758,0.8753268623103941,0.06639758446025172,0.007753729014791369,4.078759249570867e-7
0.9,0.13288280083189394,0.6027154312569903,0.5712404924673,1.754629208745348,0.8310610048721502,0.8974411376402507,1.3775714560571324,0.8074990199627304,0.8227850515692757,0.8671823011603316,0.07263988543504082,0.012807172226757717,4.637241215356372e-7
0.91,0.1343502325357878,0.6027194713627315,0.5678244473730536,1.7533595771988135,0.8435022264793841,0.9081890982908523,1.3716295689187528,0.7968404771559554,0.8320648528849348,0.8590060789935603,0.08023819365024588,0.020227582764676746,5.268852198920644e-7
0.92,0.13583386916456364,0.5922461818445048,0.5647588436843773,1.7520648191726744,0.8416329468853551,0.9136340155121103,1.3656375744812792,0.7961335048028355,0.8410849372485301,0.8507984735208006,0.08958565798621926,0.030590466989427863,5.982699515937156e-7
0.93,0.13733388967005264,0.5789269255366026,0.5619981644883915,1.7507438672366202,0.8368838694994352,0.9150726435740127,1.3595935701142958,0.8142074753793298,0.849265088334264,0.8425598931488802,0.10113368089094084,0.04436795345117163,6.78896149785057e-7
0.94,0.13885047498026026,0.5744626377387847,0.5594968057434374,1.7493956576520209,0.8416090321747255,0.9138649824654689,1.3534956703275671,0.8395039155327054,0.8561494886560985,0.834290875158348,0.11530131278084868,0.06182708299460121,7.699005264722986e-7
0.95,0.14038380802118944,0.5796100042989618,0.5572004493340381,1.748019129533955,0.8555792000413576,0.9112849424963171,1.3473420120159887,0.8494311047465988,0.8615248202036746,0.8259920836110224,0.13227881564088093,0.08294715127922721,8.725516436634172e-7
